"Data Source","World Development Indicators",

"Last Updated Date","2017-11-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Early-demographic dividend","EAR","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","21.4309415876638","21.6089409197027","19.0773245847353","19.6901071463643","19.0784187147517","18.8859794935123","20.024700927503","20.0962947795627","19.7704809692194","19.2348606853414","20.1630820043424","20.7611140022461","20.6095141206219","22.6556559774217","30.5545805829143","29.9863363510991","30.8452705649995","32.2827027489888","31.9355104864263","32.8681069312713","38.8905381774201","37.9647523930612","35.2872386128521","31.5494235209509","31.3693576655155","27.7198601418662","24.611748973672","28.2659564048231","29.5005192272351","31.2643178526811","32.4106009201247","32.0064513721087","32.2543767056412","31.2915340038546","32.5157141863421","36.9047168339305","38.0635064381655","38.9507294307363","37.4702000629317","37.310362144294","41.5158542035459","39.7107421411157","42.3124620167407","42.9924573693823","46.0478136006898","48.9158435989621","50.2818844366323","49.2809436039507","53.4842901358144","42.659735585311","44.8946337141073","49.3268172600219","48.5793354255687","47.4499282673045","46.9436982210479","41.7028999839727","39.8058911355625","",
"East Asia & Pacific","EAS","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","20.1173534568407","20.2847321242499","19.9085572117459","20.1170586835401","19.687372584097","19.7507865647412","19.5865477433526","19.6914124186939","20.0740505729013","20.1948511384752","19.9057207713642","20.5415661466878","19.8858914487065","22.5278394866723","29.4168500012477","26.2630052944147","27.9675845142695","27.0382781306158","25.6841643978494","29.6838728474963","35.1516850293464","34.7427954179505","33.9821971031309","32.5476805267605","34.1210299902271","32.2218100095286","26.6449588826304","27.5251826684316","28.2655260014162","29.9735802665148","31.3264960316567","30.886132676819","31.0100518863436","30.1719878258745","31.3702873073826","33.0865210803025","35.3362960593727","38.1732342977608","37.5835515030186","36.358546108282","40.6889977453863","40.0926327669344","42.2858285163988","45.6031093006199","50.7250017432177","54.633097844125","59.6814723597352","61.2345922736142","61.3843025451315","48.4334602807663","54.4740005373988","56.0268705152572","54.1069183293168","54.884329181979","53.7534963684231","47.2435430860348","43.8912074041714","",
"Europe & Central Asia (excluding high income)","ECA","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","5.63720026431718","10.6446814404432","11.214694894147","10.1944313304721","8.48263419483101","8.67131162790698","8.55955940204564","7.70444680851064","7.2004","6.87344178082192","8.98978117048346","11.3639858969072","11.9796317883085","13.2294725274725","14.9151484590561","13.755926583928","13.8236961771137","12.8657292814541","10.5718722624692","8.2005425146683","34.8420574813707","38.6492049454171","44.7845353986894","50.3476736202317","56.030265977882","54.7941671237109","49.909716113567","48.9031549352847","","","","","","","33.7949486120729","40.9257239832543","45.4674167268017","45.8478752442923","43.2893471949694","46.5953397751433","51.4678140012525","53.2779351749565","51.9345199863369","53.007442978236","53.9292358558664","52.7134923935735","53.6574244861439","52.6413862924941","54.9077857555571","47.0361844450328","49.2550463284727","51.9949913890076","50.3605117101348","48.0407287416606","48.1704166753283","47.20273240663","46.5446130886359","",
"Europe & Central Asia","ECS","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","31.0887088055258","31.0529869133541","30.33681881018","30.4698219423737","30.8697595368544","30.7702493242369","30.7638834838644","29.9541455691555","31.447149124663","33.4157319545604","32.7852738060657","32.5764139200493","32.6052322416107","35.4922271826383","42.3628092937795","38.1573080317433","41.1657900308084","41.2361738812106","39.8090176613738","41.6915863863187","43.6601104922336","44.6802898170992","44.4604466896856","44.3932805723433","47.2783533487788","47.8542674263465","42.1945405303712","41.5029819696099","41.5998965201589","43.5766094506394","42.1043450959055","40.6697718300752","39.5988390312904","39.5132954829688","41.9756196895548","44.590066816527","45.4324762345051","47.8757351888124","48.6209536004411","49.1901292875773","55.6230544365865","54.9728132445816","53.2911201881767","52.6058228808906","54.4950640651131","56.5566136884012","59.9517726355638","60.2134213186558","62.3930666719623","53.5516812299928","59.6758606702912","64.0466241775271","64.562461523708","63.5533036976215","62.5514373803012","62.2982801076822","62.139182935","",
"Ecuador","ECU","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","25.769229152074","23.7473096323545","25.1868823925174","23.9252193855023","25.4890605139237","13.8066333283083","13.5324872409778","15.8153437535908","18.6567106797787","13.9709733183955","16.2008497615629","19.5772287074721","20.2417634618114","23.8781698284322","27.3015483262827","25.3621553883781","24.371408358753","23.8048022406554","25.6875608506219","26.129499986244","26.4742673311273","21.5352351199377","22.5591220887236","22.3582786939606","25.0465407072522","27.2434207851945","26.0021063084172","29.9739730924164","29.9267081761479","30.3005680120598","30.0211071014897","30.909080254871","30.0537660896144","28.8562308444583","32.7672158108189","34.6213727650693","37.5888456431364","36.2828661333044","34.9475949325631","38.014234458594","47.1852408379876","41.0367297735636","40.1871242527526","39.8528850015967","43.6688293543165","49.1166749002008","53.0780236863159","55.3140377005648","60.9919834216918","46.3101238224389","54.7488635923666","58.9832627165038","56.0045292927536","54.6558860260395","52.2529368302157","39.7782468772613","33.8661771153619","",
"Egypt, Arab Rep.","EGY","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","30.1033467841824","31.3861884140265","24.3448821752745","21.0791186751826","20.1527356999188","20.15379948339","20.6760617197865","19.6718590872887","21.1704288356259","42.9008144688091","46.6492048802071","39.8861511834971","44.5737713686481","56.99623964279","31.277684965677","34.5051819238605","51.5778305882745","47.6626517798058","47.9433587431798","45.380862240723","42.7160211931914","40.2338191629196","50.7949872561116","82.7630272519912","51.2630476784332","36.839430585375","31.8009824686667","27.2075775700935","24.3008427835052","26.3883085714286","25.2828970588235","24.5114141238012","21.841850319669","22.7469895615866","21.5862064369311","19.8864559512601","18.6419032349205","20.8487163360586","24.5497586335665","32.4831551320009","39.4277349145775","40.9624555431439","43.1671128893663","45.8212081518705","35.9860543120322","36.2562252598707","37.8939811720516","35.2967127425808","32.9874734499852","30.6475879501016","25.5255485535415","24.1622788502012","",
"Euro area","EMU","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","30.0029773378784","29.6401293454862","28.9211104975866","29.0911532896332","29.5671754886315","29.8221157577","30.1694966243372","29.2286104456506","30.3225529261475","32.8585106766854","32.7822640166672","32.6588824492101","32.9394303330426","35.2614310178456","41.8480865736741","37.8075837269681","41.1449075107804","41.1318040567846","39.8759700079104","42.1831427961643","43.6334455115031","45.5157226150919","44.9645281191124","44.3263556067199","47.047124677238","47.7154102932289","41.5877348832934","40.8922166580854","41.3310266167284","43.7504498821256","42.7043121336168","41.4708043207304","39.8665585629247","39.2740675921255","42.2786440715805","45.111548401073","45.6430420753548","49.0536207438641","50.6815052034197","51.2428657030388","59.1834867015375","58.1939464018673","56.2701799141585","55.206519899762","57.4540429056021","60.068708081161","63.7450854172487","65.1454766941758","66.3595842838157","55.6844820710528","63.626538649336","69.0555108526736","70.1716605746787","68.971958359077","68.5681542884421","68.6872134327245","67.11417408507","",
"Eritrea","ERI","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.006650203503","83.5697375950298","106.641426477772","93.4230800421701","93.8667989838044","84.7790825183201","71.8955326320231","77.077015935191","71.9169009806424","58.7478081068301","80.8632554819304","50.4980361789833","44.2999166488028","45.6398560578131","41.8829232089277","39.6987956557808","44.2693057645447","32.3693348435748","31.7896759188107","52.9193894348282","","","","","","",
"Spain","ESP","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","11.9835312435007","13.02320988828","14.2929054018976","14.1014161708528","14.8762467727769","16.0580992560089","16.8668204509803","15.1773372020549","16.1858021410144","17.0181999516268","17.4542101653719","17.1507425921344","18.052643473077","18.9537045621775","23.2126857010515","20.9278182465251","22.172544607736","21.2425615377731","19.8706967339808","20.3936959928734","23.6061312846931","25.9491578150714","26.5843794129118","28.6983983255685","30.4942807126787","30.0661534858287","24.8417577808241","26.2062497985643","26.6525404558984","28.0349223139027","26.7906308064119","26.6649392094314","26.0793668436948","27.1418200437579","31.2894062719357","34.4872432222965","35.6419046213872","36.7638736876241","40.2947811162692","37.8681152538756","45.5814979053967","43.3417799337775","41.2385784475189","40.2213886529818","41.2277553390574","41.6002758876235","42.8937176792741","43.4381477393205","42.9541909639455","34.7251611667294","40.6145699818176","45.9105421894229","47.3513720508422","48.350923371824","49.6752529682629","49.8336896870557","48.4320334899828","",
"Estonia","EST","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.282025578887","111.712544801257","145.531980123114","142.991700004327","124.430363560164","156.214417536193","148.03677770755","139.291220664502","138.185668715293","118.319714858281","128.188592624749","136.416561064535","120.012636349257","117.732466360136","97.6368938519763","122.505959902385","147.464782756088","148.291457559518","138.685633585318","131.053726540533","121.860165227482","121.53406680706","",
"Ethiopia","ETH","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","15.2766524173481","15.3742799975443","14.9161564574261","16.7854402957337","13.9861017845918","15.809352217852","13.4981883608223","14.2818697980918","12.2684580370988","11.3263335674256","4.90943599899642","9.60641060700731","11.1655766860937","20.280167805873","20.4462833414749","21.2682828528476","19.792271056235","26.5738070354687","26.0361427718818","21.1882785729175","27.5282256524009","26.4144480958799","36.9018079298009","35.0608957107994","40.3009337855523","40.9026864299413","35.9546011153402","36.4962680935578","28.6278558572665","36.5191373290895","36.8405510568533","34.1815571679354","34.2119249013317","38.1533060797561","34.0359737519572","29.2921114346768","",
"European Union","EUU","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","31.7291682277152","30.8384928077153","30.0942005957035","30.31415868053","30.7680434744557","30.6455128483918","30.6883075127052","29.8592294595588","31.504092233016","33.5486925718106","33.0407719661947","32.7434952400677","32.8051225430694","35.6828387232162","42.7856815951409","38.5149274884278","41.6882855273708","41.8056079088267","40.3916418430078","42.4682399175268","43.6025270017825","44.7902258196668","44.5842401587984","44.4839444345161","47.3428134449677","47.9204828024169","42.065665505194","41.3222039708468","41.4029829371541","43.4433608172456","42.0177423134214","40.612711216076","39.5077342363128","39.5020585582948","42.4496799267961","44.8225009418847","45.3539339294625","47.9290249022689","48.8899896974948","49.2491432227635","55.9486740445912","55.1318948071773","53.4704506466809","52.6926857387891","54.6896031361302","57.1349037671492","60.951660884027","61.4527718797194","63.8054972702362","54.5585932434133","61.8987125292448","67.2152571480202","67.5814306413224","66.6379850024585","65.6239950211584","65.0718291280809","64.7129826633467","",
"Fragile and conflict affected situations","FCS","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","34.4466026467355","33.7786875405779","31.2298567790514","27.4926711934723","36.0383069634894","29.4704881502744","27.7933103051981","28.7096829974693","32.1923595564269","30.8355150128939","32.2224734631372","32.0516212878291","32.0375216311987","36.0675478122649","47.2628995602243","48.3362069921805","45.6481506945863","44.2064102367103","42.0504106151055","50.9570343352088","57.65484590394","54.8663935683259","51.1805230411578","43.6552639100014","42.5780368812577","41.3435405682635","36.5658529092035","34.0696322976602","36.964528241205","42.2889456202954","25.6919610507176","44.3019764681773","45.83774002661","45.417915965523","52.9871474840844","56.1690784179095","57.9827312193597","51.428812609239","47.1947176932228","43.0769903563376","42.9493122631576","48.1732361550959","53.4825719846211","53.2458701588837","67.1260548094632","68.56061566062","66.757902959852","64.1187214727351","65.4190479814921","59.1032103089439","61.2539247628876","60.3449358626292","58.0096358653611","56.2032946582184","52.536964863118","44.9106776756222","43.7032038402987","",
"Finland","FIN","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","39.2949816670391","37.2888715668485","36.7720253639766","34.2363821751932","35.9992811463584","35.7673580646886","35.0931356949592","34.0402994452674","36.5819744520725","39.8397670341464","43.4991219231065","41.2679234149593","41.1986157041813","41.9705578975179","49.4738895289692","44.5190223813597","43.0882439977924","45.5558082841071","45.3004674138713","50.722181089787","55.4809957840983","53.7233753346984","50.1380595830123","49.6803917137476","48.9453325357957","48.018182379686","43.0716560408033","43.2890589068796","39.3004573051567","40.0908049668913","37.8553490825184","35.1061485476415","40.1232647433178","46.5280942995755","51.2748688965274","52.1314014367466","54.9177342739565","57.6205947371273","57.2753770779685","54.9877124545857","64.1592067539399","58.7047254953648","56.8695606346173","55.9324976165007","57.4093076587152","60.7835117135485","67.6884789449811","67.2431498373193","66.3407113964641","49.2025491010766","55.8196088134484","59.708503946511","58.2551284029347","56.3028473782759","55.4299443266838","51.7782637383146","49.8742765096133","",
"Fiji","FJI","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","77.8234914686099","71.2567556189451","74.6720869672131","87.9682814299611","102.199384586331","92.2196216609589","80.4890706432749","82.2725725917431","87.6150503909465","88.5084366603892","86.6329429405631","87.4599749646059","80.3996812858783","80.8245574269709","82.7463984","68.789685741521","62.7843187414525","73.7400367853523","73.1420786670464","76.8439977000704","85.8163987174546","83.4209998106419","74.2033953112369","70.3405646698858","66.3838469379754","65.63208507406","59.7568516111377","64.4362612612613","80.4521227009322","90.894749352868","93.5659545454545","79.6332615083252","70.0481692220823","71.540987507436","77.4673477024398","76.6869717420333","81.4834504685408","75.771398938176","74.4816113254549","77.8510234491412","84.0206527791261","85.7176067348452","76.8441171259388","80.8744369442469","78.4232573194803","76.7612597976702","80.522758323333","75.0416746003622","90.4235845833375","72.0901288966175","84.3754989531721","86.1390019334155","87.4418179278944","93.8803235681001","103.443499779738","67.7747915045892","52.2494665534724","",
"France","FRA","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","20.9870717508358","20.3475099088659","19.3799462739527","19.8105427897581","20.2373926976981","20.1253768615212","20.6528237748648","20.0810037692608","20.7329223258312","23.1407247746751","24.9949545969948","25.3035970631925","26.1636911021427","28.037442092583","34.6137297899382","29.5707537525355","32.3921995676838","32.9959127831962","31.7127797957841","33.7267778083769","35.6626832093661","36.8168428859838","36.1953994883936","35.7478393605549","37.9101574865285","37.8108957290446","32.8380259924143","32.7012277353468","33.868357469627","36.1493951773486","35.3660942333797","35.1910405136394","33.754567525274","33.0029064684553","35.4280197413063","36.6827659602259","37.1733439056357","40.1976670546933","41.595138477571","42.743775913392","48.7088473973949","47.1696240513201","44.0555096985246","42.7936368876899","43.4558230483473","43.9062376473898","44.6357780126793","44.702331966822","45.5977664226599","38.8166725957136","42.8752052079599","45.9884163809508","46.3607141630128","44.9501537297826","44.1186085514177","44.3459929383013","43.5734975436732","",
"Faroe Islands","FRO","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.5236766095289","83.3270800967783","94.7907499708862","87.7998252184769","81.2017275813861","89.5846493108729","73.8718247596392","77.5323046242774","73.1419219318027","77.343699326041","76.2530449081412","68.4588876414651","70.3546925670298","80.8055086801939","89.3315153421618","84.2809107958918","","","","",
"Micronesia, Fed. Sts.","FSM","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.802295308642","49.4525860904551","53.7886570309583","56.1866686515196","56.1316298665763","52.0404313413592","55.0378546501831","58.458371710451","54.2997229483397","59.6683143462413","62.6936596715774","59.5223610101599","61.0131893915678","63.7115519588825","69.8355702694884","70.8509107209843","67.3021567581995","84.083309833622","75.4329182359671","70.4304624015284","77.6553736260972","82.547255922845","91.6149068322981","",
"Gabon","GAB","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","55.8959295233961","54.009085065608","54.5387795135075","78.5206552406641","69.8405976810736","73.9278631858636","67.9961962273278","69.1137056870465","64.293246479253","68.9165912854614","69.0634930038199","70.7941188143263","85.3012475626554","71.9778487709354","71.196969670269","65.4340295635236","54.4268815427417","73.3059490160733","72.1480626440121","78.5439195831073","66.5243192065544","78.7619893909571","83.692466412023","79.1737450070515","76.7945303258066","84.0141201845231","62.7857568419404","61.4907008637055","51.8189659504822","56.4922971388162","52.4503682582756","56.9506863792899","49.7461653763528","71.7116811685088","74.1143859293113","72.4967072559793","72.7251609585279","77.4946860248947","67.3370315387524","69.3760567223964","70.0216469138785","70.2581833316883","66.7438124303489","65.6876657181206","65.4305807785594","69.099445968334","70.6600686673134","68.0603700596771","78.2084436545602","65.1201819853386","81.2648918302878","73.849510121814","76.4150261505703","78.4091552481749","72.2447133762624","60.9840989897048","46.9181463143932","",
"United Kingdom","GBR","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","32.6888405907307","31.0359194634881","30.1878591385154","30.695744139142","30.8880412028521","29.7602934365495","29.3515624652314","29.0448249668351","32.8747855437539","33.3747275644725","31.6070902646416","31.0278111238909","30.3858967290681","35.4036138636537","44.8194275767438","40.0252920182294","43.4620696407879","45.2551804583068","42.7826318343486","42.3688410800172","39.9468828080972","37.9003345411301","38.176956318221","39.1527674217727","43.0360894202556","42.9624716525334","38.8098711952641","38.3357936683737","36.7538342020556","37.7690942469003","37.3362997565266","34.5565256510372","34.8875238704494","36.8101706573374","38.5058262524222","38.2655437425148","39.1864283794378","38.2491416885462","36.6588545640758","36.1383336915167","38.734677469779","38.219934639126","36.6568153799928","34.7563516671006","34.2454844555702","36.2877040266151","39.7112659075","35.2625387862585","39.2962895789289","36.9211707159456","41.4479976776564","45.3639417636541","44.1425230408021","44.1495187479339","39.8711977123092","37.9758250794159","39.9085383111999","",
"Georgia","GEO","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.6907510916547","20.1579083226383","28.6275989864121","33.726997187463","29.8325713303314","29.3926019106088","33.7535797645725","33.2661609006152","33.6299891631279","40.1365489640654","48.6306304402855","52.332411005036","59.5697187187357","63.3773969683541","60.9360914422388","52.3256235729629","59.5779357718648","64.1097584238729","65.7117766924488","67.7445362567608","69.4335674656597","67.7883897581688","65.2346209817593","",
"Ghana","GHA","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","56.4951526289525","55.4440957500593","47.4219585057582","43.4953951752367","38.1677034918737","37.3095113923723","29.1434794755627","34.9068402457611","38.3789277837419","34.3539567833867","39.2126767359362","38.1344474373145","34.6631789694079","44.9603785326638","53.8459322380864","57.1756288536566","61.2853567609458","64.3293917405715","57.3128330317192","45.95938418524","53.6980323427411","51.415748707545","39.1229483990562","59.3008843111238","25.7463269478307","32.923786640334","33.3298260558426","42.0309651474531","36.8229811196214","43.6234355209496","35.6926065074531","25.3465973012063","53.3372697676493","59.4845432710932","64.8904514889529","56.1472967220094","54.4629895843439","57.4781980245724","58.254486586494","67.3631424989553","93.1964128533284","91.6290217936628","74.1140013425566","72.5125943132848","73.4564945934873","75.9391993720774","51.3510104092232","49.5017134893329","54.4687396684233","53.4531193637002","58.686350408243","72.342234361659","74.6679121743568","65.5833373557576","72.0338300285891","63.3564743205356","57.7079264527934","",
"Gibraltar","GIB","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","51.0246302451153","49.5704695053677","46.8062736586101","48.6836223905848","52.2759897756319","47.1692078844626","38.2752945592109","39.3740490784818","36.1105807185336","41.1643075203624","35.0646338671838","34.4813665559337","34.2656115318834","34.4272699798981","42.6659762598678","47.0099492850121","46.6498074775282","36.2402710003728","41.5735103082578","56.9509406834438","67.8476929722737","58.551246861494","59.9686704295652","45.7667005266496","60.7288095701823","69.8255105901695","73.7847268918006","57.2993765120312","65.9090843423025","54.2666737820062","63.348225081745","",
"Gambia, The","GMB","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","77.1368116529449","78.6870419603267","82.5176301341108","79.7117957917109","66.5891135383203","62.3193376593887","74.338153277027","74.541313","93.4015697132398","90.2070019687875","97.0109774765809","90.570321373655","81.2565791266741","96.2516448878948","81.3005739456674","69.9382385704606","68.0393344868765","76.365717974837","84.0199653870359","60.2503441606462","74.8735998755445","75.6935417734495","73.4982196260376","66.1692958870677","69.0670083283436","34.7667711024678","38.5016307479381","43.3088176079613","33.0881110203719","25.1909364043866","32.8917465628337","36.4595310373453","29.6327938237955","25.03917095735","25.8009996195417","20.9482332827259","29.851370291869","33.7702032572348","41.2707456049169","42.7832127535198","41.3316956943315","41.8441831369126","34.7786018627917","41.0663643089438","37.0966222906761","48.1694000449409","54.6671675844348","50.504585219484","57.8481818366913","56.0053632378427","54.1192765009555","",
"Guinea-Bissau","GNB","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","39.4249367900806","42.587058396407","39.9892575544884","53.4202265089853","47.5626662048708","41.1347759206284","38.0644776569533","42.9869366464942","49.9996499504292","62.5298031715912","59.6454723410426","41.3618466341112","37.4568865578853","39.1251761416617","46.9385586582134","50.0499619835347","53.7531118605425","50.047066674659","49.8607182444982","38.9409896626978","43.039490548773","37.3322131074765","45.0702248359076","37.5716372145554","83.6092031159903","61.8190747193341","42.5264750409376","51.0145165791253","43.5924956578818","45.445097543068","32.6873438963518","31.8651431899984","27.1736855070764","27.2886657252137","29.9373374153976","33.2778972270075","33.9624606898424","39.5249445704464","37.8329024894758","39.2106739057816","38.1707824509923","43.6119344699996","31.4202139217167","32.6884252900531","34.2871981624363","45.8057503375336","45.4926778168126","",
"Equatorial Guinea","GNQ","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","537.118656048676","424.350519578313","440.512298950207","81.8553888130969","83.924178845319","94.0298681496098","100.719424460432","105.614348251094","73.3136629910407","86.5475528613857","70.0146130980691","56.3524403390475","52.1666011266983","44.1437422544386","13.6609583687831","22.9450610829082","","","78.9844483348055","103.453656450059","97.0771914898864","72.0032198888124","65.5790944762567","59.5635138860947","113.86332173916","107.128493055659","109.414998165663","103.09748510512","112.273159371154","182.67716932011","111.233859364559","98.1492575578717","102.542480323743","175.166795863561","225.304636827601","193.29116895965","203.945306459372","182.574037258561","147.99256454674","174.384501514496","145.233736857228","149.270794555531","129.021696990491","101.906095559074","101.392662484125","99.2780767018723","96.2268514097602","95.1570063017912","93.2598754777608","93.7673063641866","100.046328174407","92.514114404649","84.3351452307358","81.4002997405922","74.6637634858126","",
"Greece","GRC","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","20.3574556704971","18.6880160052231","17.8567784822737","18.3948910069502","17.8674657212564","19.2287585208309","19.2637761493039","18.4037773223806","18.7682967407346","19.0643133561091","19.7936850556846","18.918676136003","19.0602570278465","22.0726878921449","25.3039037930133","26.8221068660156","27.6693870150613","26.5637938831051","25.2913680135013","24.7763862762764","27.6281769792684","24.9414920945994","26.2257905355119","28.1475163122367","29.6772025062448","30.683268283531","30.1492062616608","30.0078818635969","23.2778683642378","29.9308907999605","28.4826736891994","28.7664734242911","28.1609740369145","27.9893975000781","26.5098818727544","26.9962310463438","27.3882889583613","26.7153123503971","28.4986295900562","29.1836108858757","34.7568663555391","32.6935985290764","27.2925751906267","28.8394978894114","28.2999885857504","28.9424208880583","30.8681134466284","32.0598811240999","33.5612378645418","27.2476573956126","31.6885981361701","35.1964010214827","40.2046074735979","41.1352630012132","42.456780142338","39.5518775090381","39.4371701113501","",
"Grenada","GRD","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","65.2932787050059","59.5613436252978","63.6738286444612","60.4145391191889","63.120439938514","59.7916428662711","57.6615718761989","50.8474655206785","54.8505618193555","61.3040634736074","56.27656490287","52.8859830824337","47.50724576938","47.4651518020523","47.8790415812852","40.946548012017","44.5431145495611","43.6772816123901","42.6685341124658","46.8777969491435","49.9757023838963","52.7019742799963","49.3766333356744","55.1875986650142","48.9966085237873","43.909909653764","50.0982704242401","44.2356493817276","51.1654648378657","46.4238229056204","52.5413671875","47.6849058295964","40.3247778855194","44.4844269674223","47.1186833942223","46.990797440623","48.1899851011626","41.3061600975213","38.242039894618","37.7875323146727","",
"Greenland","GRL","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","107.970652254939","110.155670103093","111.82761705935","107.164214398318","116.772048867396","113.835611428571","102.81656077065","108.332266988489","101.267399570177","87.8686685302339","88.0300380589914","73.6846893263611","76.0172849162011","71.0726896207585","64.421206627071","66.5869186475712","69.9785512672811","64.3567998870216","57.7460246593121","60.6241854573094","59.7361033244527","54.5032920353982","59.0178006500542","57.320789036724","57.1827110811506","60.07225012334","58.0580184579495","57.9716456846479","59.8185029472683","47.420613164947","51.5285049907819","55.932068872745","55.4747267447019","60.2928914861112","55.7006870370194","48.3284970877671","","",
"Guatemala","GTM","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","22.4003471062042","21.44422972455","19.9554039874082","25.5479885967691","28.2249271206933","31.1792121961253","31.133961314446","30.6308909528724","29.5988823346787","29.4765086555036","30.1733193277311","29.2115074566707","31.0027126064817","33.7521394304788","40.252729408595","37.1973998189747","36.6345938819969","40.3745993841949","39.1247969187627","39.772548321718","39.5750567987104","33.8541957413583","28.7713672859252","25.2486176685694","25.4276660461704","22.9590606620727","27.6964892808657","34.3571799301492","32.8886843384381","32.839026479983","36.7575682764202","32.4576682699163","36.6445535658856","34.5528060007102","33.1350376983628","37.1669657283839","33.0274234507209","34.8227465128979","37.2922284805647","37.0117388058687","38.8150163897786","43.1646543099457","56.8950669355353","57.4252602818557","60.5496886519925","58.3565869104649","59.3414542189379","60.0165207719741","56.9383466476944","49.6766907710591","53.9466805646454","56.6865807736677","53.5303177570093","51.14606942616","49.5302264272363","44.4070362474016","39.9378994130526","",
"Guam","GUM","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.0992288961039","13.1976726293518","13.5209358687547","15.2940711462451","11.7258109522149","","",
"Guyana","GUY","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","94.1026739307745","92.6716358568738","86.7539417175344","97.3320139761035","93.6213680293501","94.4938786206897","99.05954218107","96.9375734775453","97.5647442872688","98.0204572803851","100.853248693055","101.056550257047","101.431086267312","102.020331885856","120.945385985126","143.370846315789","141.410747293372","127.397750511247","113.290013410113","115.050712615942","126.160477453581","138.509714371303","111.825726141079","85.8310626702997","96.6566388059748","95.2615384615385","90.161294477479","142.981290849459","107.781539579061","127.705718937409","143.223752692898","164.831043080428","199.304130498957","203.041813645426","177.859970793633","157.972600642325","162.034345850733","163.654758448667","142.711667113197","144.367441321214","150.280376724967","152.524523945729","145.336587738847","146.793628070605","158.330230572416","162.616878218386","101.298239112459","99.8653258061741","109.579114674857","94.9504910993091","100.778015050427","112.535790949489","119.677853567365","108.695414651621","96.1461504387166","83.1963944339932","83.7805239624874","",
